time,seconds_elapsed,z,y,x
1760565906549492000,0.404491943359375,0.7700694799423218,0.1208447739481926,0.936113715171814
1760565906559520800,0.414520751953125,0.5897085070610046,-0.22096236050128937,0.732371985912323
1760565906569549800,0.4245498046875,0.46927833557128906,-0.5846764445304871,0.44511228799819946
1760565906579579000,0.434578857421875,0.42100825905799866,-0.8964117169380188,0.12485411763191223
1760565906589607700,0.444607666015625,0.42106059193611145,-1.0539119243621826,-0.17917056381702423
1760565906599636700,0.45463671875,0.4409906268119812,-1.0827443599700928,-0.43552032113075256
1760565906609665800,0.464665771484375,0.4412132203578949,-0.9707046151161194,-0.6367786526679993
1760565906619694600,0.474694580078125,0.4164857864379883,-0.7113718390464783,-0.7847532033920288
1760565906629724000,0.484723876953125,0.38498103618621826,-0.4191272258758545,-0.8674330115318298
1760565906639751700,0.494751708984375,0.34846723079681396,-0.19584886729717255,-0.8873292207717896
1760565906649780700,0.50478076171875,0.3181532621383667,-0.09213445335626602,-0.845750093460083
1760565906659809800,0.514809814453125,0.3101446032524109,-0.04451154172420502,-0.7518153786659241
1760565906669838800,0.5248388671875,0.31070560216903687,-0.014017732813954353,-0.6256124377250671
1760565906679867600,0.53486767578125,0.33528339862823486,-0.0579974427819252,-0.482241153717041
1760565906689896700,0.544896728515625,0.3666597008705139,-0.14983095228672028,-0.32386934757232666
1760565906699926000,0.554926025390625,0.3891223967075348,-0.27419203519821167,-0.1850675493478775
1760565906709954800,0.564954833984375,0.37935152649879456,-0.4236454963684082,-0.09485398977994919
1760565906719983900,0.57498388671875,0.3360927402973175,-0.5416680574417114,-0.05652577802538872
1760565906730013000,0.585012939453125,0.28767678141593933,-0.6419913172721863,-0.04991251975297928
1760565906740041700,0.595041748046875,0.2555854320526123,-0.7311513423919678,-0.05893770605325699
1760565906750070800,0.60507080078125,0.25915583968162537,-0.80206298828125,-0.06600081920623779
1760565906760099800,0.615099853515625,0.2853464186191559,-0.8661354184150696,-0.04744631424546242
1760565906770128600,0.625128662109375,0.32155731320381165,-0.8340334892272949,0.007208697963505983
1760565906780157700,0.63515771484375,0.3757140338420868,-0.6998940110206604,0.07771242409944534
1760565906790187000,0.64518701171875,0.4551173746585846,-0.5753637552261353,0.13187983632087708
1760565906800215800,0.6552158203125,0.5622239112854004,-0.5099576115608215,0.16333575546741486
1760565906810244900,0.665244873046875,0.6653038263320923,-0.48909756541252136,0.18369148671627045
1760565906820274000,0.67527392578125,0.7353588342666626,-0.4770054817199707,0.21087490022182465
1760565906830302700,0.685302734375,0.770939290523529,-0.41626787185668945,0.24208755791187286
1760565906840331800,0.695331787109375,0.7776283621788025,-0.3456624150276184,0.24609482288360596
1760565906850360800,0.70536083984375,0.7593685984611511,-0.30820703506469727,0.24128106236457825
1760565906860389600,0.7153896484375,0.7202392816543579,-0.3007645606994629,0.2362050861120224
1760565906870418000,0.72541796875,0.6546421647071838,-0.29791519045829773,0.24317696690559387
1760565906880446700,0.73544677734375,0.5658758282661438,-0.3013259172439575,0.24772964417934418
1760565906890475800,0.745475830078125,0.4234105944633484,-0.34906667470932007,0.2599293887615204
1760565906900504800,0.7555048828125,0.25461891293525696,-0.35794350504875183,0.23503363132476807
1760565906910534000,0.765533935546875,0.0818486213684082,-0.38223356008529663,0.1610177755355835
1760565906920562700,0.775562744140625,-0.07170604914426804,-0.3851073980331421,0.04654978960752487
1760565906930591700,0.785591796875,-0.15508948266506195,-0.3643743395805359,-0.10402559489011765
1760565906940620800,0.795620849609375,-0.16619619727134705,-0.3933972120285034,-0.2118932008743286
1760565906950649900,0.80564990234375,-0.11310426145792007,-0.3605141043663025,-0.25766637921333313
1760565906960679000,0.815678955078125,-0.01933303102850914,-0.2468099147081375,-0.24575701355934143
1760565906970708000,0.8257080078125,0.08868268877267838,-0.14331810176372528,-0.19831432402133942
1760565906980736800,0.83573681640625,0.21159130334854126,-0.08579035103321075,-0.13564588129520416
1760565906990765800,0.845765869140625,0.3577271103858948,-0.041313331574201584,-0.0620541051030159
1760565907000795000,0.855794921875,0.455737829208374,-0.009525307454168797,0.025457633659243584
1760565907010823700,0.86582373046875,0.49661755561828613,-0.07383457571268082,0.1292663812637329
1760565907020852700,0.875852783203125,0.3847397565841675,-0.2828005850315094,0.2687070965766907
1760565907030881800,0.8858818359375,0.20071418583393097,-0.5700339674949646,0.4665551483631134
1760565907040910800,0.895910888671875,0.14142104983329773,-1.0072873830795288,0.6524642705917358
1760565907050940000,0.90593994140625,0.15379232168197632,-1.3375279903411865,0.809914231300354
1760565907060969000,0.915968994140625,0.17642706632614136,-1.369026780128479,0.9795504212379456
1760565907070997800,0.925997802734375,0.17306232452392578,-1.2514240741729736,1.1681057214736938
1760565907081026800,0.93602685546875,0.038148183375597,-1.0795047283172607,1.3598523139953613
1760565907091055900,0.946055908203125,-0.14962798357009888,-0.5655122995376587,1.4604912996292114
1760565907101084700,0.956084716796875,-0.26597005128860474,0.6342158913612366,1.1866391897201538
1760565907111113700,0.96611376953125,-0.4848150908946991,2.0581040382385254,0.7499339580535889
1760565907121142800,0.976142822265625,-0.8860445618629456,2.9722414016723633,0.5106856822967529
1760565907131171600,0.986171630859375,-1.1892554759979248,3.0859761238098145,0.46348050236701965
1760565907141200000,0.996199951171875,-1.200138807296753,2.6244874000549316,0.545455276966095
1760565907151229000,1.00622900390625,-0.2981603443622589,2.7213134765625,-0.12221766263246536
1760565907161257700,1.0162578125,-0.16152873635292053,1.2530577182769775,-0.5634831786155701
1760565907171286800,1.026286865234375,-0.4321855306625366,0.5397626161575317,-1.0689696073532104
1760565907181315800,1.03631591796875,-0.703004777431488,0.3101728558540344,-1.219799518585205
1760565907191344600,1.0463447265625,-0.8137944936752319,0.6953253746032715,-1.1772814989089966
1760565907201373700,1.056373779296875,-0.8083059787750244,1.0472512245178223,-1.0161919593811035
1760565907211403000,1.066403076171875,-0.4990503191947937,1.3450124263763428,-1.0330281257629395
1760565907221431800,1.076431884765625,-0.22160087525844574,1.6545332670211792,-1.306524634361267
1760565907231460900,1.0864609375,-0.2668112516403198,1.8037701845169067,-2.045132875442505
1760565907241490000,1.096489990234375,-0.9762328863143921,-3.3350138664245605,-0.7996014952659607
1760565907251518700,1.106518798828125,-0.8301488161087036,-1.0480380058288574,-0.7565082311630249
1760565907261547800,1.1165478515625,-0.48496508598327637,1.7451550960540771,-0.46615737676620483
1760565907271576800,1.126576904296875,-0.581536591053009,3.373051404953003,-1.6574299335479736
1760565907281605600,1.136605712890625,-0.7402961850166321,0.39192691445350647,-3.460817813873291
1760565907291634700,1.146634765625,-0.22066743671894073,-1.6641287803649902,-1.949787974357605
1760565907301664000,1.1566640625,-0.1274235099554062,0.9229722023010254,0.1616334617137909
1760565907311692800,1.16669287109375,-0.18371550738811493,-0.9739272594451904,1.2435853481292725
1760565907321721900,1.176721923828125,-0.005426726303994656,-0.2851073443889618,1.4237958192825317
1760565907331750700,1.186750732421875,0.05510484427213669,0.6675176620483398,0.1187000498175621
1760565907341779500,1.196779541015625,-0.10241500288248062,-0.6385793685913086,-0.33762699365615845
1760565907351808500,1.20680859375,-0.01767927221953869,0.16239316761493683,-0.002608653623610735
1760565907361837600,1.216837646484375,-0.024824000895023346,-0.08759962767362595,0.12417566031217575
1760565907371866400,1.226866455078125,-0.0031510768458247185,0.016652557998895645,-0.04764300212264061
1760565907381895400,1.2368955078125,0.0038410520646721125,-0.015961311757564545,0.01740470714867115
1760565907391924700,1.2469248046875,-0.006404128856956959,0.006645728833973408,-0.0010185092687606812
1760565907401952500,1.256952392578125,-0.0005283961072564125,-0.0005288273096084595,-0.007274274714291096
1760565907411981600,1.266981689453125,0.0054243276827037334,0.018877195194363594,-0.005043551791459322
1760565907422010400,1.27701025390625,-0.012529373168945312,0.005700140260159969,-0.011422887444496155
1760565907432039400,1.287039306640625,-0.05252531170845032,0.009637427516281605,-0.008768100291490555
1760565907442068500,1.297068359375,-0.10086888074874878,-0.0021396041847765446,-0.002958148717880249
1760565907452097500,1.30709765625,-0.13581767678260803,-0.005004946142435074,-0.013294152915477753
1760565907462126600,1.317126708984375,-0.17115063965320587,-0.0016895770095288754,-0.006338508799672127
1760565907472155600,1.32715576171875,-0.218593031167984,0.0020960457623004913,-0.004861885216087103
1760565907482184700,1.337184814453125,-0.2700599431991577,-0.011532681062817574,0.002606683876365423
1760565907492213500,1.347213623046875,-0.3152287006378174,0.0005511045455932617,-0.002848120639100671
1760565907502242600,1.35724267578125,-0.3458271026611328,0.004129061475396156,0.0009980164468288422
1760565907512271600,1.367271728515625,-0.3264889419078827,0.008483778685331345,0.0059126438573002815
1760565907522300400,1.377300537109375,-0.2837159037590027,0.00331165362149477,0.015664871782064438
1760565907532329500,1.38732958984375,-0.23655425012111664,0.0037604598328471184,0.022234881296753883
1760565907542358500,1.397358642578125,-0.1868916153907776,0.008036165498197079,0.027416858822107315
1760565907552387600,1.4073876953125,-0.10829942673444748,0.03607160598039627,0.016434062272310257
1760565907562416600,1.417416748046875,-0.03555465489625931,0.015291760675609112,0.014661462977528572
1760565907572445700,1.42744580078125,0.014641888439655304,0.034249477088451385,0.020357856526970863
1760565907582474500,1.437474609375,0.03470508009195328,0.04925212636590004,0.027062363922595978
1760565907592503600,1.447503662109375,0.09098805487155914,0.06031017005443573,0.030803030356764793
1760565907602532600,1.45753271484375,0.2486754059791565,0.06616806238889694,0.022929660975933075
1760565907612561400,1.4675615234375,0.5394574999809265,0.06314513832330704,0.011435525491833687
1760565907622590500,1.477590576171875,0.9332389235496521,0.037680529057979584,-0.020950110629200935
1760565907632619500,1.48761962890625,1.300856113433838,-0.03578777611255646,-0.07008495926856995
1760565907642648600,1.497648681640625,1.4551074504852295,-0.0987212061882019,-0.11752331256866455
1760565907652677600,1.507677734375,1.358436942100525,-0.059006888419389725,-0.11835935711860657
1760565907662706700,1.517706787109375,1.1211841106414795,0.023437120020389557,-0.09423112124204636
1760565907672735500,1.527735595703125,0.8820702433586121,0.03895554319024086,-0.08881060034036636
1760565907682764500,1.5377646484375,0.6341872215270996,0.0280645489692688,-0.07367479056119919
1760565907692793600,1.547793701171875,0.37257421016693115,0.01531896274536848,0.003523551858961582
1760565907702821400,1.5578212890625,0.1340053230524063,-0.04061194881796837,0.14712119102478027
1760565907712850700,1.5678505859375,-0.10985234379768372,0.027171362191438675,0.21664167940616608
1760565907722879700,1.577879638671875,-0.29587522149086,0.07584302872419357,0.12750887870788574
1760565907732908500,1.587908447265625,-0.3545786440372467,-0.011429840698838234,-0.013605190441012383
1760565907742937600,1.5979375,-0.35915103554725647,-0.09668934345245361,-0.04402328282594681
1760565907752966700,1.607966552734375,-0.3560314178466797,-0.059628263115882874,-0.08227905631065369
1760565907762995500,1.617995361328125,-0.4002116620540619,-0.0007763979956507683,0.02822321653366089
1760565907773024500,1.6280244140625,-0.452096164226532,0.05339236557483673,0.06834372878074646
1760565907783053600,1.638053466796875,-0.40297815203666687,-0.0533740296959877,-0.03167048841714859
1760565907793082400,1.648082275390625,-0.43339598178863525,-0.03382908180356026,-0.024824900552630424
1760565907803111700,1.658111572265625,-0.46204549074172974,0.015516632236540318,0.0124518983066082
1760565907813140700,1.668140625,-0.42969369888305664,0.01325723621994257,0.006247985642403364
1760565907823169500,1.67816943359375,-0.36365848779678345,0.004096228629350662,-0.0131416916847229
1760565907833198600,1.688198486328125,-0.2985157370567322,0.012390018440783024,-0.01529194787144661
1760565907843227600,1.6982275390625,-0.25319406390190125,0.027994278818368912,-0.014757983386516571
1760565907853256400,1.70825634765625,-0.21037067472934723,0.023206941783428192,-0.02090585231781006
1760565907863285500,1.718285400390625,-0.1815936118364334,0.030848082154989243,-0.015817616134881973
1760565907873314600,1.728314453125,-0.16014093160629272,0.03656098246574402,-0.0025287484750151634
1760565907883343400,1.73834326171875,-0.14802728593349457,0.029434893280267715,0.008417642675340176
1760565907893372400,1.748372314453125,-0.1315872073173523,-0.010134334675967693,-0.010754207149147987
1760565907903401700,1.758401611328125,-0.12808115780353546,-0.024382779374718666,-0.008670017123222351
1760565907913430500,1.768430419921875,-0.15410271286964417,-0.008522279560565948,0.008153023198246956
1760565907923459600,1.77845947265625,-0.16396306455135345,-0.009962517768144608,0.011707544326782227
1760565907933488600,1.788488525390625,-0.141788512468338,-0.013500729575753212,-0.003784871893003583
1760565907943517400,1.798517333984375,-0.1288554072380066,-0.010798952542245388,0.004624059423804283
1760565907953546500,1.80854638671875,-0.11166198551654816,-0.013581291772425175,-0.001335701672360301
1760565907963575600,1.818575439453125,-0.0906674861907959,-0.01544523797929287,-0.013568932190537453
1760565907973604400,1.828604248046875,-0.07610510289669037,-0.015505686402320862,-0.016004767268896103
1760565907983633400,1.83863330078125,-0.06372006982564926,-0.0054466612637043,-0.010581506416201591
1760565907993662700,1.848662841796875,-0.045046791434288025,-0.014082428067922592,-0.010785780847072601
1760565908003690500,1.8586904296875,-0.03545808047056198,-0.01064162328839302,-0.008102646097540855
1760565908013719600,1.868719482421875,-0.03369489312171936,-0.011772518046200275,-0.00905754417181015
1760565908023748600,1.87874853515625,-0.04044068232178688,-0.009288321249186993,-0.0026409244164824486
1760565908033777400,1.88877734375,-0.059486981481313705,-0.013620039448142052,-0.00634683296084404
1760565908043806500,1.898806396484375,-0.0836903303861618,-0.011346232146024704,-0.009822257794439793
1760565908053835500,1.90883544921875,-0.09750546514987946,-0.011027378961443901,-0.008890122175216675
1760565908063864600,1.918864501953125,-0.0856488049030304,-0.008128528483211994,-0.011936511844396591
1760565908073893600,1.9288935546875,-0.03425708785653114,-0.002591874450445175,-0.011534316465258598
1760565908083922700,1.938922607421875,0.02790987864136696,-0.0017577726393938065,-0.010247210040688515
1760565908093951500,1.948951416015625,0.07150056958198547,-0.0014904327690601349,-0.01917078346014023
1760565908103980500,1.95898046875,0.0921001210808754,-0.003840938676148653,-0.01912497729063034
1760565908114009600,1.969009521484375,0.10819689929485321,-0.0008645337074995041,-0.02834250219166279
1760565908124038400,1.979038330078125,0.12202296406030655,-0.006740798708051443,-0.028906825929880142
1760565908134067500,1.9890673828125,0.12025542557239532,-0.009268072433769703,-0.02670307084918022
1760565908144096500,1.999096435546875,0.09037821739912033,-0.0019752723164856434,-0.025644997134804726
1760565908154125600,2.00912548828125,0.04351057857275009,-0.006120086647570133,-0.027783533558249474
1760565908164154600,2.019154541015625,-0.027371851727366447,0.0011002756655216217,-0.039339788258075714
1760565908174183700,2.02918359375,-0.10362141579389572,0.003010675311088562,-0.053829632699489594
1760565908184212500,2.03921240234375,-0.1722225844860077,0.00961638055741787,-0.05303574353456497
1760565908194241500,2.049241455078125,-0.20832794904708862,0.007095374166965485,-0.04512317106127739
1760565908204270600,2.0592705078125,-0.22355057299137115,0.011088252067565918,-0.03959045186638832
1760565908214299400,2.06929931640625,-0.23033778369426727,0.008585632778704166,-0.035431671887636185
1760565908224328400,2.079328369140625,-0.2311793565750122,0.00794514361768961,-0.032242801040410995
1760565908234357500,2.089357421875,-0.22863610088825226,0.007858099415898323,-0.03063945844769478
1760565908244386600,2.099386474609375,-0.21578262746334076,0.006191493943333626,-0.031040797010064125
1760565908254415600,2.10941552734375,-0.18365514278411865,0.0086884880438447,-0.03908132389187813
1760565908264444700,2.119444580078125,-0.13027741014957428,0.007641066797077656,-0.05172254890203476
1760565908274473500,2.129473388671875,-0.06684853881597519,0.011045968160033226,-0.05742873623967171
1760565908284502500,2.13950244140625,-0.009289904497563839,0.017549142241477966,-0.06904944777488708
1760565908294531600,2.149531494140625,0.03008619323372841,0.01850166544318199,-0.07888329029083252
1760565908304560400,2.159560302734375,0.05187271162867546,0.022562187165021896,-0.0935429260134697
1760565908314589400,2.16958935546875,0.06089010462164879,0.0270850732922554,-0.12860199809074402
1760565908324618800,2.17961865234375,0.06248560547828674,0.03370010107755661,-0.1657823920249939
1760565908334647800,2.189647705078125,0.05517905205488205,0.04034893587231636,-0.1999468356370926
1760565908344676000,2.199676025390625,0.04597197100520134,0.04262141138315201,-0.22579334676265717
1760565908354705000,2.209704833984375,0.030824080109596252,0.03892422467470169,-0.24320554733276367
1760565908364734000,2.21973388671875,0.01065889187157154,0.018710831180214882,-0.24015463888645172
1760565908374763000,2.229762939453125,-0.014916680753231049,-0.0005468335002660751,-0.19257894158363342
1760565908384791800,2.239791748046875,-0.03341153636574745,-0.01547305192798376,-0.12674479186534882
1760565908394820900,2.24982080078125,-0.041173312813043594,-0.018603194504976273,-0.06054950878024101
1760565908404850000,2.259849853515625,-0.030285246670246124,-0.01527371071279049,-0.005164813715964556
1760565908414878700,2.269878662109375,0.00039666611701250076,-0.00853037741035223,0.031948521733284
1760565908424908000,2.279907958984375,0.035598330199718475,-0.01473181415349245,0.0343906432390213
1760565908434937000,2.28993701171875,0.05125231668353081,-0.0171283520758152,0.009919773787260056
1760565908444966000,2.2999658203125,0.045036762952804565,-0.016007427126169205,0.010936833918094635
1760565908454995000,2.309994873046875,0.0034682361874729395,-0.0026260321028530598,0.05814261734485626
1760565908465024000,2.32002392578125,0.007190003991127014,0.05503486469388008,0.2548607289791107
1760565908475052800,2.330052734375,0.043647006154060364,-0.07846396416425705,0.5600463151931763
1760565908485081900,2.340081787109375,0.016946420073509216,-0.1662425398826599,0.9061899185180664
1760565908495111000,2.35011083984375,-0.02990296296775341,-0.11412190645933151,0.8096769452095032
1760565908505139700,2.3601396484375,0.002993733622133732,0.14436796307563782,0.005982083268463612
1760565908515169000,2.3701689453125,0.002380333375185728,-0.15168169140815735,-0.19742579758167267
1760565908525198000,2.380197998046875,-0.0014213286340236664,0.044498201459646225,0.009242964908480644
1760565908535227000,2.390226806640625,0.0033148869406431913,0.02321341633796692,0.05581910163164139
1760565908545256000,2.400255859375,0.0005902070552110672,-0.025922970846295357,0.0003358665853738785
1760565908555285000,2.410284912109375,0.007932056672871113,0.011362206190824509,-0.009685253724455833
1760565908565313800,2.420313720703125,-0.0000510350801050663,-0.0009067095816135406,0.007753657177090645
1760565908575342800,2.4303427734375,-0.0005190013907849789,-0.006746283732354641,0.0032136673107743263
1760565908585372000,2.440371826171875,-0.0022186310961842537,0.002363857813179493,-0.00626958254724741
1760565908595400700,2.450400634765625,-0.001865373458713293,-0.000018054619431495667,-0.0033478480763733387
1760565908605429800,2.4604296875,-0.0031133308075368404,-0.0014503030106425285,-0.0009579272009432316
1760565908615459000,2.470458984375,-0.0019267462193965912,0.0014298232272267342,0.000055435579270124435
1760565908625488000,2.48048779296875,-0.0008241981267929077,-0.001472489908337593,-0.002314777811989188
1760565908635517000,2.490516845703125,-0.0025208252482116222,-0.0012509580701589584,-0.0008608102798461914
1760565908645546000,2.5005458984375,0.0025186738930642605,0.000879836268723011,-0.0012943728361278772
1760565908655574800,2.51057470703125,0.0012744213454425335,0.0006694840267300606,0.00041587045416235924
1760565908665603800,2.520603759765625,0.0036196010187268257,0.002339819446206093,0.0007615489885210991
1760565908675633000,2.5306328125,0.003718912834301591,0.0032986607402563095,0.003578058909624815
1760565908685661700,2.54066162109375,0.0031223646365106106,0.0016150102019309998,0.0023727118968963623
1760565908695690000,2.55068994140625,0.00460489746183157,-0.000047460198402404785,0.0010461043566465378
1760565908705719000,2.560718994140625,0.002402729354798794,-0.001956148073077202,0.00009721983224153519
1760565908715747800,2.570747802734375,-0.0007934272289276123,0.0006545558571815491,0.002238980494439602
1760565908725777000,2.58077685546875,-0.004526913166046143,0.00045242253690958023,0.0003217710182070732
1760565908735806000,2.590805908203125,-0.0021336982026696205,0.0018887873739004135,0.0006447434425354004
1760565908745834800,2.600834716796875,-0.0005403291434049606,0.0013233982026576996,-0.001418407540768385
1760565908755863800,2.61086376953125,-0.002546221949160099,-0.0005264980718493462,-0.0002982711885124445
1760565908765892900,2.620892822265625,0.001711107324808836,-0.0010407548397779465,-0.0001704394817352295
1760565908775922000,2.630921875,0.0006982339546084404,0.0010226396843791008,0.0018741986714303493
1760565908785951000,2.640950927734375,0.0011965115554630756,0.0007507307454943657,-0.0021820617839694023
1760565908795980000,2.65097998046875,0.0025599519722163677,0.0012229178100824356,0.0001756814308464527
1760565908806008800,2.6610087890625,-0.0006733918562531471,0.0001099826768040657,-0.00018144864588975906
1760565908816038000,2.671037841796875,-0.0003471300005912781,0.002906464971601963,-0.0022562681697309017
1760565908826067000,2.68106689453125,-0.000610782764852047,-0.0007804157212376595,-0.0002008404117077589
1760565908836095700,2.691095703125,0.00045109307393431664,-0.000011401250958442688,-0.00045554619282484055
1760565908846124800,2.701124755859375,-0.0030078208073973656,0.0017406921833753586,-0.000870733056217432
1760565908856153900,2.71115380859375,-0.002836798317730427,0.002544027753174305,-0.0005337547045201063
1760565908866183000,2.721182861328125,-0.0012341076508164406,0.00037381798028945923,0.0003964873030781746
1760565908876212000,2.7312119140625,0.00002007279545068741,0.00003112480044364929,0.0007090847939252853
1760565908886241000,2.741240966796875,0.0010970551520586014,-0.002612595446407795,-0.002199353650212288
1760565908896269800,2.751269775390625,0.0006861528381705284,0.00037703197449445724,-0.0008656037971377373
1760565908906299000,2.761298828125,0.0023290570825338364,0.0004079248756170273,0.00006863288581371307
1760565908916328000,2.771327880859375,0.0011537307873368263,0.00029625091701745987,0.0005271034315228462
1760565908926356700,2.781356689453125,-0.0007027587853372097,0.001373765990138054,0.0002426779828965664
1760565908936385800,2.7913857421875,0.00248434254899621,0.000006618909537792206,-0.0004367625806480646
1760565908946414800,2.801414794921875,-0.001231832429766655,-0.00035743508487939835,0.001135301310569048
1760565908956444000,2.81144384765625,-0.005026497878134251,0.016934890300035477,-0.012591848149895668
1760565908966473000,2.821472900390625,-0.0031630834564566612,0.008840213529765606,-0.07031507045030594
1760565908976502000,2.831501953125,-0.008491052314639091,0.021840371191501617,-0.06730926036834717
1760565908986531000,2.841531005859375,-0.02677924558520317,0.01771140843629837,-0.07991611957550049
1760565908996560000,2.851559814453125,-0.048353854566812515,0.03791019320487976,-0.11764660477638245
1760565909006589000,2.8615888671875,-0.04382781311869621,0.025013303384184837,-0.16772149503231049
1760565909016618000,2.871617919921875,-0.035293951630592346,0.029939983040094376,-0.1257587969303131
1760565909026646800,2.881646728515625,-0.02069263905286789,0.013659547083079815,-0.0708707869052887
1760565909036675800,2.89167578125,-0.017250092700123787,-0.005550449714064598,0.0006082192994654179
1760565909046705000,2.901704833984375,-0.01420370303094387,-0.016478464007377625,0.06067661941051483
1760565909056734000,2.91173388671875,0.008138549514114857,-0.02153123915195465,0.0730804055929184
1760565909066763000,2.921762939453125,0.018207695335149765,-0.018731724470853806,0.08065736293792725
1760565909076792000,2.9317919921875,0.0037198089994490147,-0.021735932677984238,0.08345496654510498
1760565909086820900,2.94182080078125,-0.0012975861318409443,-0.016250086948275566,0.08584915101528168
1760565909096849000,2.951848876953125,-0.00661265105009079,-0.016518842428922653,0.06477969884872437
1760565909106877700,2.961877685546875,-0.0010455790907144547,-0.013785107061266899,0.05462426692247391
1760565909116907000,2.971906982421875,0.004376398865133524,-0.010011548176407814,0.05074919015169144
1760565909126936000,2.98193603515625,0.0348067432641983,-0.007943603210151196,0.09396456927061081
1760565909136964900,2.99196484375,0.018251031637191772,0.0066719455644488335,0.07211912423372269
1760565909146994000,3.001993896484375,0.01035582460463047,0.011651790700852871,0.051098261028528214
1760565909157023000,3.01202294921875,0.009426793083548546,0.014696764759719372,0.03578777611255646
1760565909167052000,3.022052001953125,-0.007840344682335854,0.021299805492162704,0.014033215120434761
1760565909177080800,3.032080810546875,-0.0043272231705486774,0.017102645710110664,-0.006978574208915234
1760565909187110000,3.04210986328125,-0.01473725400865078,0.018869120627641678,-0.020087985321879387
1760565909197139000,3.052138916015625,-0.02038685977458954,0.01739715412259102,-0.04167286679148674
1760565909207167700,3.062167724609375,-0.05445161834359169,0.025816205888986588,-0.06136587634682655
1760565909217197000,3.072197021484375,-0.09766310453414917,0.032196421176195145,-0.08567752689123154
1760565909227226000,3.08222607421875,-0.09447689354419708,0.05406630039215088,-0.12272316217422485
1760565909237255000,3.0922548828125,-0.06089300662279129,0.06154164299368858,-0.1642855852842331
1760565909247284000,3.102283935546875,-0.011194691061973572,0.10263076424598694,-0.20540693402290344
1760565909257313000,3.11231298828125,0.027370665222406387,0.13853397965431213,-0.23423568904399872
1760565909267341800,3.122341796875,0.05958985537290573,0.19347979128360748,-0.24280600249767303
1760565909277371000,3.132370849609375,0.08612369745969772,0.2406093180179596,-0.23454251885414124
1760565909287400000,3.14239990234375,0.12002947181463242,0.28630223870277405,-0.23773059248924255
1760565909297428700,3.1524287109375,0.16381756961345673,0.32104986906051636,-0.23823121190071106
1760565909307458000,3.1624580078125,0.18497692048549652,0.36084550619125366,-0.2131040096282959
1760565909317487000,3.172487060546875,0.18413396179676056,0.3629037141799927,-0.15884201228618622
1760565909327515600,3.182515625,0.14700976014137268,0.3348363935947418,-0.10121546685695648
1760565909337544700,3.192544677734375,0.08657024055719376,0.3251883089542389,-0.03782878816127777
1760565909347573500,3.202573486328125,0.021018128842115402,0.33796775341033936,0.026893749833106995
1760565909357602600,3.2126025390625,-0.03447824716567993,0.38336092233657837,0.07587280869483948
1760565909367631600,3.222631591796875,-0.08021590858697891,0.41935381293296814,0.10916765034198761
